r_m,FD_J,exact_J
7.576941866145578451e-04,7.075285872387983836e+06,7.064425957442954183e+06
7.581827063996092030e-04,7.096374276506864466e+06,7.085481971878572367e+06
7.586712261846604525e-04,7.117527093530011363e+06,7.106602300225410610e+06
7.591597459697117019e-04,7.138744522506932728e+06,7.127787141226885840e+06
7.596482657547630598e-04,7.160026763108386658e+06,7.149036694246691652e+06
7.601367855398143093e-04,7.181374015628332272e+06,7.170351159270773642e+06
7.606253053248656672e-04,7.202786480985900387e+06,7.191730736909298226e+06
7.611138251099169166e-04,7.224264360727363266e+06,7.213175628398586996e+06
7.616023448949682745e-04,7.245807857028112747e+06,7.234686035603119060e+06
7.620908646800195240e-04,7.267417172694634646e+06,7.256262161017509177e+06
7.625793844650707734e-04,7.289092511166512035e+06,7.277904207768481225e+06
7.630679042501221313e-04,7.310834076518405229e+06,7.299612379616861232e+06
7.635564240351733808e-04,7.332642073462061584e+06,7.321386880959590897e+06
7.640449438202247387e-04,7.354516707348329015e+06,7.343227916831718758e+06
7.645334636052759881e-04,7.376458184169150889e+06,7.365135692908409983e+06
7.650219833903272376e-04,7.398466710559614934e+06,7.387110415506971069e+06
7.655105031753785955e-04,7.420542493799947202e+06,7.409152291588886641e+06
7.659990229604298449e-04,7.442685741817574948e+06,7.431261528761797585e+06
7.664875427454812028e-04,7.464896663189142011e+06,7.453438335281610489e+06
7.669760625305324523e-04,7.487175467142574489e+06,7.475682920054468326e+06
7.674645823155838101e-04,7.509522363559116609e+06,7.497995492638872936e+06
7.679531021006350596e-04,7.531937562975406647e+06,7.520376263247672468e+06
7.684416218856863091e-04,7.554421276585523039e+06,7.542825442750153132e+06
7.689301416707376670e-04,7.576973716243072413e+06,7.565343242674140260e+06
7.694186614557889164e-04,7.599595094463254325e+06,7.587929875207987614e+06
7.699071812408402743e-04,7.622285624424953945e+06,7.610585553202774376e+06
7.703957010258915238e-04,7.645045519972837530e+06,7.633310490174262784e+06
7.708842208109427732e-04,7.667874995619440451e+06,7.656104900305117480e+06
7.713727405959941311e-04,7.690774266547268257e+06,7.678968998446918093e+06
7.718612603810453806e-04,7.713743548610926606e+06,7.701903000122310594e+06
7.723497801660967384e-04,7.736783058339221403e+06,7.724907121527103707e+06
7.728382999511479879e-04,7.759893012937286869e+06,7.747981579532398842e+06
7.733268197361993458e-04,7.783073630288721062e+06,7.771126591686711647e+06
7.738153395212505952e-04,7.806325128957723267e+06,7.794342376218116842e+06
7.743038593063018447e-04,7.829647728191228583e+06,7.817629152036366053e+06
7.747923790913532026e-04,7.853041647921074182e+06,7.840987138735062443e+06
7.752808988764044520e-04,7.876507108766142279e+06,7.864416556593806483e+06
7.757694186614558099e-04,7.900044332034535706e+06,7.887917626580345444e+06
7.762579384465070594e-04,7.923653539725739509e+06,7.911490570352753624e+06
7.767464582315583089e-04,7.947334954532816075e+06,7.935135610261604190e+06
7.772349780166096667e-04,7.971088799844565801e+06,7.958852969352169894e+06
7.777234978016609162e-04,7.994915299747741781e+06,7.982642871366550215e+06
7.782120175867122741e-04,8.018814679029230028e+06,8.006505540745931678e+06
7.787005373717635235e-04,8.042787163178267889e+06,8.030441202632778324e+06
7.791890571568148814e-04,8.066832978388652205e+06,8.054450082873014733e+06
7.796775769418661309e-04,8.090952351560960524e+06,8.078532408018259332e+06
7.801660967269173803e-04,8.115145510304774158e+06,8.102688405328041874e+06
7.806546165119687382e-04,8.139412682940917090e+06,8.126918302772062831e+06
7.811431362970199877e-04,8.163754098503687419e+06,8.151222329032354988e+06
7.816316560820713456e-04,8.188169986743110232e+06,8.175600713505631313e+06
7.821201758671225950e-04,8.212660578127198853e+06,8.200053686305426992e+06
7.826086956521738445e-04,8.237226103844204918e+06,8.224581478264469653e+06
7.830972154372252024e-04,8.261866795804892667e+06,8.249184320936847478e+06
7.835857352222764518e-04,8.286582886644817889e+06,8.273862446600321680e+06
7.840742550073278097e-04,8.311374609726604074e+06,8.298616088258640841e+06
7.845627747923790592e-04,8.336242199142237194e+06,8.323445479643744417e+06
7.850512945774304171e-04,8.361185889715364203e+06,8.348350855218148790e+06
7.855398143624816665e-04,8.386205917003589682e+06,8.373332450177162886e+06
7.860283341475329160e-04,8.411302517300801352e+06,8.398390500451279804e+06
7.865168539325842739e-04,8.436475927639478818e+06,8.423525242708425969e+06
7.870053737176355233e-04,8.461726385793020949e+06,8.448736914356315508e+06
7.874938935026868812e-04,8.487054130278084427e+06,8.474025753544760868e+06
7.879824132877381307e-04,8.512459400356918573e+06,8.499391999168047681e+06
7.884709330727893801e-04,8.537942436039716005e+06,8.524835890867231414e+06
7.889594528578407380e-04,8.563503478086976334e+06,8.550357669032523409e+06
7.894479726428919875e-04,8.589142768011853099e+06,8.575957574805647135e+06
7.899364924279433453e-04,8.614860548082539812e+06,8.601635850082181394e+06
7.904250122129945948e-04,8.640657061324641109e+06,8.627392737513964996e+06
7.909135319980459527e-04,8.666532551523564383e+06,8.653228480511453003e+06
7.914020517830972021e-04,8.692487263226896524e+06,8.679143323246140033e+06
7.918905715681484516e-04,8.718521441746823490e+06,8.705137510652903467e+06
7.923790913531998095e-04,8.744635333162527531e+06,8.731211288432480767e+06
7.928676111382510589e-04,8.770829184322616085e+06,8.757364903053794056e+06
7.933561309233024168e-04,8.797103242847517133e+06,8.783598601756459102e+06
7.938446507083536663e-04,8.823457757131947204e+06,8.809912632553130388e+06
7.943331704934049158e-04,8.849892976347317919e+06,8.836307244232013822e+06
7.948216902784562736e-04,8.876409150444194674e+06,8.862782686359250918e+06
7.953102100635075231e-04,8.903006530154760927e+06,8.889339209281370044e+06
7.957987298485588810e-04,8.929685366995263845e+06,8.915977064127810299e+06
7.962872496336101304e-04,8.956445913268489763e+06,8.942696502813281491e+06
7.967757694186614883e-04,8.983288422066239640e+06,8.969497778040353209e+06
7.972642892037127378e-04,9.010213147271823138e+06,8.996381143301827833e+06
7.977528089887639872e-04,9.037220343562541530e+06,9.023346852883322164e+06
7.982413287738153451e-04,9.064310266412187368e+06,9.050395161865696311e+06
7.987298485588665946e-04,9.091483172093555331e+06,9.077526326127594337e+06
7.992183683439179525e-04,9.118739317680966109e+06,9.104740602347934619e+06
7.997068881289692019e-04,9.146078961052780971e+06,9.132038248008461669e+06
8.001954079140204514e-04,9.173502360893940553e+06,9.159419521396238357e+06
8.006839276990718093e-04,9.201009776698492467e+06,9.186884681606205180e+06
8.011724474841230587e-04,9.228601468772165477e+06,9.214433988543722779e+06
8.016609672691744166e-04,9.256277698234893382e+06,9.242067702927108854e+06
8.021494870542256661e-04,9.284038727023402229e+06,9.269786086290212348e+06
8.026380068392770240e-04,9.311884817893773317e+06,9.297589400984989479e+06
8.031265266243282734e-04,9.339816234424034134e+06,9.325477910184057429e+06
8.036150464093795229e-04,9.367833241016717628e+06,9.353451877883287147e+06
8.041035661944308808e-04,9.395936102901507169e+06,9.381511568904427812e+06
8.045920859794821302e-04,9.424125086137790233e+06,9.409657248897638172e+06
8.050806057645334881e-04,9.452400457617312670e+06,9.437889184344172478e+06
8.055691255495847376e-04,9.480762485066775233e+06,9.466207642558932304e+06
8.060576453346359870e-04,9.509211437050467357e+06,9.494612891693141311e+06
8.065461651196873449e-04,9.537747582972913980e+06,9.523105200736977160e+06
8.070346849047385944e-04,9.566371193081518635e+06,9.551684839522141963e+06
8.075232046897899522e-04,9.595082538469204679e+06,9.580352078724639490e+06
8.080117244748412017e-04,9.623881891077093780e+06,9.609107189867276698e+06
8.085002442598925596e-04,9.652769523697176948e+06,9.637950445322496817e+06
8.089887640449438090e-04,9.681745709974981844e+06,9.666882118314908817e+06
8.094772838299950585e-04,9.710810724412268028e+06,9.695902482924079522e+06
8.099658036150464164e-04,9.739964842369725928e+06,9.725011814087171108e+06
8.104543234000976658e-04,9.769208340069686994e+06,9.754210387601638213e+06
8.109428431851490237e-04,9.798541494598813355e+06,9.783498480127962306e+06
8.114313629702002732e-04,9.827964583910848945e+06,9.812876369192367420e+06
8.119198827552515227e-04,9.857477886829333380e+06,9.842344333189517260e+06
8.124084025403028805e-04,9.887081683050343767e+06,9.871902651385303587e+06
8.128969223253541300e-04,9.916776253145247698e+06,9.901551603919522837e+06
8.133854421104054879e-04,9.946561878563450649e+06,9.931291471808686852e+06
8.138739618954567373e-04,9.976438841635165736e+06,9.961122536948755383e+06
8.143624816805079868e-04,1.000640742557420023e+07,9.991045082117896527e+06
8.148510014655593447e-04,1.003646791448071785e+07,1.002105939097931981e+07
8.153395212506105941e-04,1.006662059334403649e+07,1.005116574808397330e+07
8.158280410356619520e-04,1.009686574804543518e+07,1.008136443887340650e+07
8.163165608207132015e-04,1.012720366536095738e+07,1.011165574968256615e+07
8.168050806057645594e-04,1.015763463296423294e+07,1.014203996774260327e+07
8.172936003908158088e-04,1.018815893942929618e+07,1.017251738118367828e+07
8.177821201758670583e-04,1.021877687423343770e+07,1.020308827903782390e+07
8.182706399609184162e-04,1.024948872776002996e+07,1.023375295124176517e+07
8.187591597459696656e-04,1.028029479130139016e+07,1.026451168863974698e+07
8.192476795310210235e-04,1.031119535706164502e+07,1.029536478298647515e+07
8.197361993160722730e-04,1.034219071815959923e+07,1.032631252694984525e+07
8.202247191011235224e-04,1.037328116863161884e+07,1.035735521411398612e+07
8.207132388861748803e-04,1.040446700343451649e+07,1.038849313898200355e+07
8.212017586712261298e-04,1.043574851844845340e+07,1.041972659697894938e+07
8.216902784562774877e-04,1.046712601047984883e+07,1.045105588445470482e+07
8.221787982413287371e-04,1.049859977726428956e+07,1.048248129868685827e+07
8.226673180263800950e-04,1.053017011746946536e+07,1.051400313788374327e+07
8.231558378114313445e-04,1.056183733069810085e+07,1.054562170118719712e+07
8.236443575964825939e-04,1.059360171749089845e+07,1.057733728867566772e+07
8.241328773815339518e-04,1.062546357932949625e+07,1.060915020136704668e+07
8.246213971665852013e-04,1.065742321863943152e+07,1.064106074122168683e+07
8.251099169516365591e-04,1.068948093879310600e+07,1.067306921114533395e+07
8.255984367366878086e-04,1.072163704411278479e+07,1.070517591499216296e+07
8.260869565217390581e-04,1.075389183987356536e+07,1.073738115756767429e+07
8.265754763067904159e-04,1.078624563230638951e+07,1.076968524463178776e+07
8.270639960918416654e-04,1.081869872860106453e+07,1.080208848290177807e+07
8.275525158768930233e-04,1.085125143690926395e+07,1.083459118005532771e+07
8.280410356619442728e-04,1.088390406634757109e+07,1.086719364473352395e+07
8.285295554469956306e-04,1.091665692700050771e+07,1.089989618654391915e+07
8.290180752320468801e-04,1.094951032992359251e+07,1.093269911606355384e+07
8.295065950170981296e-04,1.098246458714639768e+07,1.096560274484203197e+07
8.299951148021494874e-04,1.101552001167560369e+07,1.099860738540458493e+07
8.304836345872007369e-04,1.104867691749809496e+07,1.103171335125507414e+07
8.309721543722520948e-04,1.108193561958403513e+07,1.106492095687921904e+07
8.314606741573033442e-04,1.111529643388997391e+07,1.109823051774749532e+07
8.319491939423545937e-04,1.114875967736194283e+07,1.113164235031844489e+07
8.324377137274059516e-04,1.118232566793858446e+07,1.116515677204163373e+07
8.329262335124572010e-04,1.121599472455425933e+07,1.119877410136081465e+07
8.334147532975085589e-04,1.124976716714221239e+07,1.123249465771711059e+07
8.339032730825598084e-04,1.128364331663767807e+07,1.126631876155205630e+07
8.343917928676111663e-04,1.131762349498108588e+07,1.130024673431089334e+07
8.348803126526624157e-04,1.135170802512117475e+07,1.133427889844553731e+07
8.353688324377136652e-04,1.138589723101821169e+07,1.136841557741796412e+07
8.358573522227650231e-04,1.142019143764715642e+07,1.140265709570322186e+07
8.363458720078162725e-04,1.145459097100085579e+07,1.143700377879270352e+07
8.368343917928676304e-04,1.148909615809326060e+07,1.147145595319732837e+07
8.373229115779188799e-04,1.152370732696264051e+07,1.150601394645074382e+07
8.378114313629701293e-04,1.155842480667480640e+07,1.154067808711258508e+07
8.382999511480214872e-04,1.159324892732634023e+07,1.157544870477164909e+07
8.387884709330727367e-04,1.162818002004786395e+07,1.161032613004918210e+07
8.392769907181240946e-04,1.166321841700727306e+07,1.164531069460212439e+07
8.397655105031753440e-04,1.169836445141302235e+07,1.168040273112635128e+07
8.402540302882267019e-04,1.173361845751737617e+07,1.171560257335996814e+07
8.407425500732779514e-04,1.176898077061972767e+07,1.175091055608658306e+07
8.412310698583292008e-04,1.180445172706989758e+07,1.178632701513859257e+07
8.417195896433805587e-04,1.184003166427141614e+07,1.182185228740052506e+07
8.422081094284318082e-04,1.187572092068485171e+07,1.185748671081229113e+07
8.426966292134831660e-04,1.191151983583115786e+07,1.189323062437255494e+07
8.431851489985344155e-04,1.194742875029500574e+07,1.192908436814206280e+07
8.436736687835856650e-04,1.198344800572811440e+07,1.196504828324696049e+07
8.441621885686370228e-04,1.201957794485263899e+07,1.200112271188223921e+07
8.446507083536882723e-04,1.205581891146453284e+07,1.203730799731492437e+07
8.451392281387396302e-04,1.209217125043692254e+07,1.207360448388768546e+07
8.456277479237908797e-04,1.212863530772352405e+07,1.211001251702199318e+07
8.461162677088422375e-04,1.216521143036201410e+07,1.214653244322172552e+07
8.466047874938934870e-04,1.220189996647747606e+07,1.218316461007639021e+07
8.470933072789447365e-04,1.223870126528580487e+07,1.221990936626471207e+07
8.475818270639960943e-04,1.227561567709716037e+07,1.225676706155794114e+07
8.480703468490473438e-04,1.231264355331939645e+07,1.229373804682335258e+07
8.485588666340987017e-04,1.234978524646153860e+07,1.233082267402771302e+07
8.490473864191499511e-04,1.238704111013722606e+07,1.236802129624065571e+07
8.495359062042012006e-04,1.242441149906823225e+07,1.240533426763829030e+07
8.500244259892525585e-04,1.246189676908790693e+07,1.244276194350658357e+07
8.505129457743038079e-04,1.249949727714472823e+07,1.248030468024488911e+07
8.510014655593551658e-04,1.253721338130577467e+07,1.251796283536946401e+07
8.514899853444064153e-04,1.257504544076026976e+07,1.255573676751697436e+07
8.519785051294577732e-04,1.261299381582312100e+07,1.259362683644803055e+07
8.524670249145090226e-04,1.265105886793846451e+07,1.263163340305074491e+07
8.529555446995602721e-04,1.268924095968320034e+07,1.266975682934424095e+07
8.534440644846116300e-04,1.272754045477060042e+07,1.270799747848227434e+07
8.539325842696628794e-04,1.276595771805384941e+07,1.274635571475674212e+07
8.544211040547142373e-04,1.280449311552967317e+07,1.278483190360134095e+07
8.549096238397654868e-04,1.284314701434190758e+07,1.282342641159511171e+07
8.553981436248167362e-04,1.288191978278514557e+07,1.286213960646605305e+07
8.558866634098680941e-04,1.292081179030833393e+07,1.290097185709479637e+07
8.563751831949193436e-04,1.295982340751843527e+07,1.293992353351811692e+07
8.568637029799707015e-04,1.299895500618405268e+07,1.297899500693275779e+07
8.573522227650219509e-04,1.303820695923911408e+07,1.301818664969887212e+07
8.578407425500733088e-04,1.307757964078651927e+07,1.305749883534391411e+07
8.583292623351245583e-04,1.311707342610185966e+07,1.309693193856607378e+07
8.588177821201758077e-04,1.315668869163706526e+07,1.313648633523821831e+07
8.593063019052271656e-04,1.319642581502416171e+07,1.317616240241139941e+07
8.597948216902784151e-04,1.323628517507894710e+07,1.321596051831862889e+07
8.602833414753297729e-04,1.327626715180474520e+07,1.325588106237867661e+07
8.607718612603810224e-04,1.331637212639614381e+07,1.329592441519964673e+07
8.612603810454322719e-04,1.335660048124274425e+07,1.333609095858291350e+07
8.617489008304836298e-04,1.339695259993294068e+07,1.337638107552673109e+07
8.622374206155348792e-04,1.343742886725766771e+07,1.341679515023009107e+07
8.627259404005862371e-04,1.347802966921422631e+07,1.345733356809646077e+07
8.632144601856374866e-04,1.351875539301006682e+07,1.349799671573759429e+07
8.637029799706888444e-04,1.355960642706660181e+07,1.353878498097735085e+07
8.641914997557400939e-04,1.360058316102304123e+07,1.357969875285551511e+07
8.646800195407913434e-04,1.364168598574022017e+07,1.362073842163161002e+07
8.651685393258427012e-04,1.368291529330444895e+07,1.366190437878875062e+07
8.656570591108939507e-04,1.372427147703138925e+07,1.370319701703749970e+07
8.661455788959453086e-04,1.376575493146991171e+07,1.374461673031976260e+07
8.666340986809965580e-04,1.380736605240599066e+07,1.378616391381259821e+07
8.671226184660478075e-04,1.384910523686660454e+07,1.382783896393219195e+07
8.676111382510991654e-04,1.389097288312365115e+07,1.386964227833773568e+07
8.680996580361504148e-04,1.393296939069784991e+07,1.391157425593527593e+07
8.685881778212017727e-04,1.397509516036271490e+07,1.395363529688179120e+07
8.690766976062530222e-04,1.401735059414845891e+07,1.399582580258896388e+07
8.695652173913043801e-04,1.405973609534599818e+07,1.403814617572727241e+07
8.700537371763556295e-04,1.410225206851088814e+07,1.408059682022989169e+07
8.705422569614068790e-04,1.414489891946734488e+07,1.412317814129666612e+07
8.710307767464582369e-04,1.418767705531220697e+07,1.416589054539817944e+07
8.715192965315094863e-04,1.423058688441898115e+07,1.420873444027960487e+07
8.720078163165608442e-04,1.427362881644183956e+07,1.425171023496494070e+07
8.724963361016120937e-04,1.431680326231967472e+07,1.429481833976080455e+07
8.729848558866633431e-04,1.436011063428014144e+07,1.433805916626069322e+07
8.734733756717147010e-04,1.440355134584372863e+07,1.438143312734888867e+07
8.739618954567659505e-04,1.444712581182781793e+07,1.442494063720457256e+07
8.744504152418173084e-04,1.449083444835078716e+07,1.446858211130593158e+07
8.749389350268685578e-04,1.453467767283610255e+07,1.451235796643424593e+07
8.754274548119199157e-04,1.457865590401643328e+07,1.455626862067794614e+07
8.759159745969711652e-04,1.462276956193778664e+07,1.460031449343681335e+07
8.764044943820224146e-04,1.466701906796362251e+07,1.464449600542605855e+07
8.768930141670737725e-04,1.471140484477906115e+07,1.468881357868046686e+07
8.773815339521250220e-04,1.475592731639498845e+07,1.473326763655861840e+07
8.778700537371763798e-04,1.480058690815227106e+07,1.477785860374696553e+07
8.783585735222276293e-04,1.484538404672593623e+07,1.482258690626410581e+07
8.788470933072788788e-04,1.489031916012939997e+07,1.486745297146492451e+07
8.793356130923302367e-04,1.493539267771863937e+07,1.491245722804488800e+07
8.798241328773814861e-04,1.498060503019648232e+07,1.495760010604413040e+07
8.803126526624328440e-04,1.502595664961681701e+07,1.500288203685183264e+07
8.808011724474840935e-04,1.507144796938885190e+07,1.504830345321039855e+07
8.812896922325353429e-04,1.511707942428141087e+07,1.509386478921972960e+07
8.817782120175867008e-04,1.516285145042720810e+07,1.513956648034157977e+07
8.822667318026379503e-04,1.520876448532713018e+07,1.518540896340368129e+07
8.827552515876893081e-04,1.525481896785459667e+07,1.523139267660427280e+07
8.832437713727405576e-04,1.530101533825983293e+07,1.527751805951618589e+07
8.837322911577919155e-04,1.534735403817425296e+07,1.532378555309142731e+07
8.842208109428431649e-04,1.539383551061478816e+07,1.537019559966526926e+07
8.847093307278944144e-04,1.544046019998827204e+07,1.541674864296086691e+07
8.851978505129457723e-04,1.548722855209581181e+07,1.546344512809339911e+07
8.856863702979970217e-04,1.553414101413720287e+07,1.551028550157462806e+07
8.861748900830483796e-04,1.558119803471532091e+07,1.555727021131723374e+07
8.866634098680996291e-04,1.562840006384054944e+07,1.560439970663920604e+07
8.871519296531508786e-04,1.567574755293521471e+07,1.565167443826837093e+07
8.876404494382022364e-04,1.572324095483804680e+07,1.569909485834672302e+07
8.881289692232534859e-04,1.577088072380866110e+07,1.574666142043496296e+07
8.886174890083048438e-04,1.581866731553200074e+07,1.579437457951693982e+07
8.891060087933560932e-04,1.586660118712286651e+07,1.584223479200414568e+07
8.895945285784074511e-04,1.591468279713039473e+07,1.589024251574021578e+07
8.900830483634587006e-04,1.596291260554262437e+07,1.593839821000544168e+07
8.905715681485099500e-04,1.601129107379098423e+07,1.598670233552131429e+07
8.910600879335613079e-04,1.605981866475487873e+07,1.603515535445507430e+07
8.915486077186125574e-04,1.610849584276625328e+07,1.608375773042422906e+07
8.920371275036639153e-04,1.615732307361415401e+07,1.613250992850117944e+07
8.925256472887151647e-04,1.620630082454934157e+07,1.618141241521779075e+07
8.930141670737664142e-04,1.625542956428890675e+07,1.623046565856994316e+07
8.935026868588177721e-04,1.630470976302086748e+07,1.627967012802229822e+07
8.939912066438690215e-04,1.635414189240884036e+07,1.632902629451268166e+07
8.944797264289203794e-04,1.640372642559666745e+07,1.637853463045702875e+07
8.949682462139716289e-04,1.645346383721309714e+07,1.642819560975377262e+07
8.954567659990229868e-04,1.650335460337647982e+07,1.647800970778875984e+07
8.959452857840742362e-04,1.655339920169945434e+07,1.652797740143969283e+07
8.964338055691254857e-04,1.660359811129364930e+07,1.657809916908109002e+07
8.969223253541768436e-04,1.665395181277443655e+07,1.662837549058883823e+07
8.974108451392280930e-04,1.670446078826565109e+07,1.667880684734490700e+07
8.978993649242794509e-04,1.675512552140436880e+07,1.672939372224231437e+07
8.983878847093307004e-04,1.680594649734565988e+07,1.678013659968960658e+07
8.988764044943819498e-04,1.685692420276740193e+07,1.683103596561585739e+07
8.993649242794333077e-04,1.690805912587505579e+07,1.688209230747535825e+07
8.998534440644845572e-04,1.695935175640650839e+07,1.693330611425248161e+07
9.003419638495359150e-04,1.701080258563689142e+07,1.698467787646645680e+07
9.008304836345871645e-04,1.706241210638344288e+07,1.703620808617624268e+07
9.013190034196385224e-04,1.711418081301036477e+07,1.708789723698540404e+07
9.018075232046897718e-04,1.716610920143369585e+07,1.713974582404692098e+07
9.022960429897410213e-04,1.721819776912623271e+07,1.719175434406816959e+07
9.027845627747923792e-04,1.727044701512239501e+07,1.724392329531573504e+07
9.032730825598436286e-04,1.732285744002321362e+07,1.729625317762035504e+07
9.037616023448949865e-04,1.737542954600121081e+07,1.734874449238193780e+07
9.042501221299462360e-04,1.742816383680541068e+07,1.740139774257437512e+07
9.047386419149974855e-04,1.748106081776627898e+07,1.745421343275058642e+07
9.052271617000488433e-04,1.753412099580072984e+07,1.750719206904755533e+07
9.057156814851000928e-04,1.758734487941712886e+07,1.756033415919115394e+07
9.062042012701514507e-04,1.764073297872029245e+07,1.761364021250139177e+07
9.066927210552027001e-04,1.769428580541657284e+07,1.766711073989721388e+07
9.071812408402540580e-04,1.774800387281885371e+07,1.772074625390169770e+07
9.076697606253053075e-04,1.780188769585165381e+07,1.777454726864706725e+07
9.081582804103565569e-04,1.785593779105622694e+07,1.782851429987975210e+07
9.086468001954079148e-04,1.791015467659562454e+07,1.788264786496553943e+07
9.091353199804591643e-04,1.796453887225982547e+07,1.793694848289459571e+07
9.096238397655105222e-04,1.801909089947088435e+07,1.799141667428670079e+07
9.101123595505617716e-04,1.807381128128807619e+07,1.804605296139624715e+07
9.106008793356130211e-04,1.812870054241305962e+07,1.810085786811756715e+07
9.110893991206643790e-04,1.818375920919504389e+07,1.815583191998997703e+07
9.115779189057156284e-04,1.823898780963601917e+07,1.821097564420301095e+07
9.120664386907669863e-04,1.829438687339593843e+07,1.826628956960165128e+07
9.125549584758182358e-04,1.834995693179799244e+07,1.832177422669151425e+07
9.130434782608695937e-04,1.840569851783381775e+07,1.837743014764413983e+07
9.135319980459208431e-04,1.846161216616878286e+07,1.843325786630215868e+07
9.140205178309720926e-04,1.851769841314724833e+07,1.848925791818468645e+07
9.145090376160234505e-04,1.857395779679791629e+07,1.854543084049253538e+07
9.149975574010746999e-04,1.863039085683908314e+07,1.860177717211350799e+07
9.154860771861260578e-04,1.868699813468401507e+07,1.865829745362780616e+07
9.159745969711773073e-04,1.874378017344627902e+07,1.871499222731327266e+07
9.164631167562285567e-04,1.880073751794511452e+07,1.877186203715081513e+07
9.169516365412799146e-04,1.885787071471082419e+07,1.882890742882979289e+07
9.174401563263311641e-04,1.891518031199015677e+07,1.888612894975332171e+07
9.179286761113825219e-04,1.897266685975174978e+07,1.894352714904375747e+07
9.184171958964337714e-04,1.903033090969151258e+07,1.900110257754813507e+07
9.189057156814851293e-04,1.908817301523816213e+07,1.905885578784355149e+07
9.193942354665363787e-04,1.914619373155860230e+07,1.911678733424267918e+07
9.198827552515876282e-04,1.920439361556348205e+07,1.917489777279916033e+07
9.203712750366389861e-04,1.926277322591266409e+07,1.923318766131329536e+07
9.208597948216902356e-04,1.932133312302075326e+07,1.929165755933726206e+07
9.213483146067415934e-04,1.938007386906262115e+07,1.935030802818094566e+07
9.218368343917928429e-04,1.943899602797899023e+07,1.940913963091725111e+07
9.223253541768440924e-04,1.949810016548200697e+07,1.946815293238784373e+07
9.228138739618954502e-04,1.955738684906078875e+07,1.952734849920861796e+07
9.233023937469466997e-04,1.961685664798709005e+07,1.958672689977531880e+07
9.237909135319980576e-04,1.967651013332090527e+07,1.964628870426923782e+07
9.242794333170493070e-04,1.973634787791611254e+07,1.970603448466270044e+07
9.247679531021006649e-04,1.979637045642614365e+07,1.976596481472494453e+07
9.252564728871519144e-04,1.985657844530965015e+07,1.982608027002747729e+07
9.257449926722031638e-04,1.991697242283621058e+07,1.988638142795013636e+07
9.262335124572545217e-04,1.997755296909205988e+07,1.994686886768648028e+07
9.267220322423057712e-04,2.003832066598582268e+07,2.000754317024970055e+07
9.272105520273571291e-04,2.009927609725424647e+07,2.006840491847826913e+07
9.276990718124083785e-04,2.016041984846797958e+07,2.012945469704181701e+07
9.281875915974596280e-04,2.022175250703738630e+07,2.019069309244674817e+07
9.286761113825109859e-04,2.028327466221833602e+07,2.025212069304217771e+07
9.291646311675622353e-04,2.034498690511801839e+07,2.031373808902571723e+07
9.296531509526135932e-04,2.040688982870081440e+07,2.037554587244927138e+07
9.301416707376648427e-04,2.046898402779413015e+07,2.043754463722492382e+07
9.306301905227162006e-04,2.053127009909431264e+07,2.049973497913081944e+07
9.311187103077674500e-04,2.059374864117253572e+07,2.056211749581703171e+07
9.316072300928186995e-04,2.065642025448071957e+07,2.062469278681147844e+07
9.320957498778700574e-04,2.071928554135746136e+07,2.068746145352588221e+07
9.325842696629213068e-04,2.078234510603401437e+07,2.075042409926165268e+07
9.330727894479726647e-04,2.084559955464023724e+07,2.081358132921596989e+07
9.335613092330239142e-04,2.090904949521061033e+07,2.087693375048757344e+07
9.340498290180751636e-04,2.097269553769024089e+07,2.094048197208302841e+07
9.345383488031265215e-04,2.103653829394090548e+07,2.100422660492255539e+07
9.350268685881777710e-04,2.110057837774708867e+07,2.106816826184605807e+07
9.355153883732291288e-04,2.116481640482207015e+07,2.113230755761939660e+07
9.360039081582803783e-04,2.122925299281400442e+07,2.119664510894019902e+07
9.364924279433317362e-04,2.129388876131203398e+07,2.126118153444418684e+07
9.369809477283829856e-04,2.135872433185242862e+07,2.132591745471115410e+07
9.374694675134342351e-04,2.142376032792472467e+07,2.139085349227117002e+07
9.379579872984855930e-04,2.148899737497789413e+07,2.145599027161075175e+07
9.384465070835368425e-04,2.155443610042652488e+07,2.152132841917895898e+07
9.389350268685882003e-04,2.162007713365706056e+07,2.158686856339368969e+07
9.394235466536394498e-04,2.168592110603398830e+07,2.165261133464786783e+07
9.399120664386906993e-04,2.175196865090610459e+07,2.171855736531561613e+07
9.404005862237420571e-04,2.181822040361279994e+07,2.178470728975863382e+07
9.408891060087933066e-04,2.188467700149032101e+07,2.185106174433237314e+07
9.413776257938446645e-04,2.195133908387807757e+07,2.191762136739237234e+07
9.418661455788959139e-04,2.201820729212499782e+07,2.198438679930060729e+07
9.423546653639471634e-04,2.208528226959582418e+07,2.205135868243174255e+07
9.428431851489985213e-04,2.215256466167754307e+07,2.211853766117961705e+07
9.433317049340497707e-04,2.222005511578574032e+07,2.218592438196344301e+07
9.438202247191011286e-04,2.228775428137099743e+07,2.225351949323442206e+07
9.443087445041523781e-04,2.235566280992532894e+07,2.232132364548197761e+07
9.447972642892037360e-04,2.242378135498866439e+07,2.238933749124027416e+07
9.452857840742549854e-04,2.249211057215524837e+07,2.245756168509471416e+07
9.457743038593062349e-04,2.256065111908020824e+07,2.252599688368826360e+07
9.462628236443575928e-04,2.262940365548601374e+07,2.259464374572823569e+07
9.467513434294088422e-04,2.269836884316901118e+07,2.266350293199246377e+07
